,year,month,day,hour,mean,min,max,ymdh
7680,2022,10,25,16,87.0,79,94,2022-10-25 16:00:00
7681,2022,10,25,17,88.5,80,98,2022-10-25 17:00:00
7682,2022,10,25,18,78.66666666666667,77,81,2022-10-25 18:00:00
7683,2022,10,25,19,72.16666666666667,68,77,2022-10-25 19:00:00
7684,2022,10,25,20,76.5,72,82,2022-10-25 20:00:00
7685,2022,10,25,21,72.16666666666667,70,76,2022-10-25 21:00:00
7686,2022,10,25,22,76.5,66,88,2022-10-25 22:00:00
7687,2022,10,25,23,88.66666666666667,83,94,2022-10-25 23:00:00
7688,2022,10,26,0,90.0,87,93,2022-10-26 00:00:00
7689,2022,10,26,1,89.4,79,105,2022-10-26 01:00:00
7690,2022,10,26,2,93.5,84,102,2022-10-26 02:00:00
7691,2022,10,26,3,85.8,79,99,2022-10-26 03:00:00
7692,2022,10,26,4,95.75,80,108,2022-10-26 04:00:00
7693,2022,10,26,5,106.75,63,132,2022-10-26 05:00:00
7694,2022,10,26,6,112.8,104,122,2022-10-26 06:00:00
7695,2022,10,26,7,107.6,97,120,2022-10-26 07:00:00
7696,2022,10,26,8,98.5,95,102,2022-10-26 08:00:00
7697,2022,10,26,9,108.75,105,111,2022-10-26 09:00:00
7698,2022,10,26,10,102.0,102,102,2022-10-26 10:00:00
7699,2022,10,26,11,82.0,82,82,2022-10-26 11:00:00
7700,2022,10,26,17,83.0,81,85,2022-10-26 17:00:00
7701,2022,10,26,18,75.33333333333333,69,85,2022-10-26 18:00:00
7702,2022,10,26,19,72.8,63,87,2022-10-26 19:00:00
7703,2022,10,26,20,73.83333333333333,62,96,2022-10-26 20:00:00
7704,2022,10,26,21,69.5,62,83,2022-10-26 21:00:00
7705,2022,10,26,22,84.25,73,99,2022-10-26 22:00:00
7706,2022,10,26,23,119.5,104,135,2022-10-26 23:00:00
7707,2022,10,27,0,101.66666666666667,87,127,2022-10-27 00:00:00
7708,2022,10,27,1,98.75,92,104,2022-10-27 01:00:00
7709,2022,10,27,2,83.66666666666667,52,95,2022-10-27 02:00:00
7710,2022,10,27,3,83.8,78,90,2022-10-27 03:00:00
7711,2022,10,27,4,89.25,87,91,2022-10-27 04:00:00
7712,2022,10,27,5,96.0,91,104,2022-10-27 05:00:00
7713,2022,10,27,6,129.25,115,153,2022-10-27 06:00:00
7714,2022,10,27,7,127.66666666666667,120,143,2022-10-27 07:00:00
7715,2022,10,27,8,93.2,57,118,2022-10-27 08:00:00
7716,2022,10,27,9,107.4,104,111,2022-10-27 09:00:00
7717,2022,10,27,10,81.5,67,101,2022-10-27 10:00:00
7718,2022,10,27,11,100.4,60,121,2022-10-27 11:00:00
7719,2022,10,27,12,106.0,102,111,2022-10-27 12:00:00
7720,2022,10,27,13,95.83333333333333,83,106,2022-10-27 13:00:00
7721,2022,10,27,14,92.5,86,99,2022-10-27 14:00:00
7722,2022,10,27,15,88.0,85,93,2022-10-27 15:00:00
7723,2022,10,27,16,82.66666666666667,80,90,2022-10-27 16:00:00
7724,2022,10,27,17,77.16666666666667,70,89,2022-10-27 17:00:00
7725,2022,10,27,18,77.33333333333333,70,91,2022-10-27 18:00:00
7726,2022,10,27,19,77.16666666666667,71,93,2022-10-27 19:00:00
7727,2022,10,27,20,70.83333333333333,66,78,2022-10-27 20:00:00
7728,2022,10,27,21,74.16666666666667,69,84,2022-10-27 21:00:00
7729,2022,10,27,22,75.66666666666667,62,91,2022-10-27 22:00:00
7730,2022,10,27,23,84.6,71,102,2022-10-27 23:00:00
7731,2022,10,28,0,90.5,76,105,2022-10-28 00:00:00
7732,2022,10,28,1,106.0,106,106,2022-10-28 01:00:00
7733,2022,10,28,2,104.16666666666667,98,106,2022-10-28 02:00:00
7734,2022,10,28,3,107.0,102,111,2022-10-28 03:00:00
7735,2022,10,28,4,108.2,99,131,2022-10-28 04:00:00
7736,2022,10,28,5,104.5,101,110,2022-10-28 05:00:00
7737,2022,10,28,6,104.6,98,110,2022-10-28 06:00:00
7738,2022,10,28,7,99.25,96,102,2022-10-28 07:00:00
7739,2022,10,28,8,98.33333333333333,94,103,2022-10-28 08:00:00
7740,2022,10,28,23,115.0,115,115,2022-10-28 23:00:00
7741,2022,10,29,0,85.2,76,97,2022-10-29 00:00:00
7742,2022,10,29,1,96.4,77,109,2022-10-29 01:00:00
7743,2022,10,29,2,93.2,73,102,2022-10-29 02:00:00
7744,2022,10,29,3,88.5,87,90,2022-10-29 03:00:00
7745,2022,10,29,6,90.0,74,109,2022-10-29 06:00:00
7746,2022,10,29,7,86.0,73,99,2022-10-29 07:00:00
7747,2022,10,29,8,74.8,58,87,2022-10-29 08:00:00
7748,2022,10,29,9,94.75,86,102,2022-10-29 09:00:00
7749,2022,10,29,10,99.25,96,105,2022-10-29 10:00:00
7750,2022,10,29,11,85.0,81,91,2022-10-29 11:00:00
7751,2022,10,29,12,88.0,84,93,2022-10-29 12:00:00
7752,2022,10,29,13,93.0,79,98,2022-10-29 13:00:00
7753,2022,10,29,14,96.0,87,101,2022-10-29 14:00:00
7754,2022,10,29,15,87.0,82,90,2022-10-29 15:00:00
7755,2022,10,29,16,93.5,85,101,2022-10-29 16:00:00
7756,2022,10,29,17,92.0,87,100,2022-10-29 17:00:00
7757,2022,10,29,18,85.16666666666667,67,97,2022-10-29 18:00:00
7758,2022,10,29,19,70.5,66,81,2022-10-29 19:00:00
7759,2022,10,29,20,72.83333333333333,64,78,2022-10-29 20:00:00
7760,2022,10,29,21,74.0,62,83,2022-10-29 21:00:00
7761,2022,10,29,22,69.33333333333333,61,80,2022-10-29 22:00:00
7762,2022,10,29,23,71.5,69,75,2022-10-29 23:00:00
7763,2022,10,30,0,74.83333333333333,68,89,2022-10-30 00:00:00
7764,2022,10,30,1,79.6,77,84,2022-10-30 01:00:00
7765,2022,10,30,2,107.6,101,125,2022-10-30 02:00:00
7766,2022,10,30,3,100.6,89,114,2022-10-30 03:00:00
7767,2022,10,30,4,88.33333333333333,81,102,2022-10-30 04:00:00
7768,2022,10,30,8,104.0,104,104,2022-10-30 08:00:00
7769,2022,10,30,9,113.33333333333333,109,117,2022-10-30 09:00:00
7770,2022,10,30,10,113.33333333333333,110,117,2022-10-30 10:00:00
7771,2022,10,30,11,126.25,117,152,2022-10-30 11:00:00
7772,2022,10,30,12,117.0,112,123,2022-10-30 12:00:00
7773,2022,10,30,13,121.5,118,125,2022-10-30 13:00:00
7774,2022,10,30,14,112.0,112,112,2022-10-30 14:00:00
7775,2022,10,30,15,112.5,111,114,2022-10-30 15:00:00
7776,2022,10,30,16,95.5,89,100,2022-10-30 16:00:00
7777,2022,10,30,17,93.6,91,97,2022-10-30 17:00:00
7778,2022,10,30,18,94.83333333333333,87,115,2022-10-30 18:00:00
7779,2022,10,30,19,84.5,77,89,2022-10-30 19:00:00
7780,2022,10,30,20,79.5,73,83,2022-10-30 20:00:00
7781,2022,10,30,21,77.0,74,78,2022-10-30 21:00:00
7782,2022,10,30,22,78.5,73,85,2022-10-30 22:00:00
7783,2022,10,30,23,98.5,93,104,2022-10-30 23:00:00
7784,2022,10,31,0,89.6,79,101,2022-10-31 00:00:00
7785,2022,10,31,1,88.5,71,97,2022-10-31 01:00:00
7786,2022,10,31,2,93.2,86,102,2022-10-31 02:00:00
7787,2022,10,31,3,107.4,96,116,2022-10-31 03:00:00
7788,2022,10,31,4,96.6,58,135,2022-10-31 04:00:00
7789,2022,10,31,5,111.8,103,116,2022-10-31 05:00:00
7790,2022,10,31,6,102.8,100,109,2022-10-31 06:00:00
7791,2022,10,31,7,117.66666666666667,108,131,2022-10-31 07:00:00
7792,2022,10,31,8,99.5,67,118,2022-10-31 08:00:00
7793,2022,10,31,9,113.2,105,120,2022-10-31 09:00:00
7794,2022,10,31,10,112.4,107,118,2022-10-31 10:00:00
7795,2022,10,31,11,96.2,66,116,2022-10-31 11:00:00
7796,2022,10,31,12,103.5,98,109,2022-10-31 12:00:00
7797,2022,10,31,13,101.83333333333333,92,109,2022-10-31 13:00:00
7798,2022,10,31,14,97.8,91,104,2022-10-31 14:00:00
7799,2022,10,31,15,81.0,77,88,2022-10-31 15:00:00
7800,2022,10,31,16,80.16666666666667,71,88,2022-10-31 16:00:00
7801,2022,10,31,17,76.33333333333333,74,80,2022-10-31 17:00:00
7802,2022,10,31,18,80.0,77,87,2022-10-31 18:00:00
7803,2022,10,31,19,68.83333333333333,62,78,2022-10-31 19:00:00
7804,2022,10,31,20,75.83333333333333,63,83,2022-10-31 20:00:00
7805,2022,10,31,21,72.0,68,78,2022-10-31 21:00:00
7806,2022,10,31,22,75.75,64,85,2022-10-31 22:00:00
7807,2022,10,31,23,105.0,105,105,2022-10-31 23:00:00
7808,2022,11,1,0,99.2,81,120,2022-11-01 00:00:00
7809,2022,11,1,1,89.4,88,91,2022-11-01 01:00:00
7810,2022,11,1,2,103.0,93,121,2022-11-01 02:00:00
7811,2022,11,1,3,108.25,96,129,2022-11-01 03:00:00
7812,2022,11,1,4,119.5,115,127,2022-11-01 04:00:00
7813,2022,11,1,5,114.0,109,119,2022-11-01 05:00:00
7814,2022,11,1,6,114.6,107,126,2022-11-01 06:00:00
7815,2022,11,1,7,105.5,102,109,2022-11-01 07:00:00
7816,2022,11,1,8,113.0,110,117,2022-11-01 08:00:00
7817,2022,11,1,9,105.33333333333333,89,115,2022-11-01 09:00:00
7818,2022,11,1,10,90.0,76,110,2022-11-01 10:00:00
7819,2022,11,1,11,82.75,61,120,2022-11-01 11:00:00
7820,2022,11,1,12,109.4,107,112,2022-11-01 12:00:00
7821,2022,11,1,13,102.33333333333333,101,104,2022-11-01 13:00:00
7822,2022,11,1,22,82.75,62,93,2022-11-01 22:00:00
7823,2022,11,1,23,145.0,145,145,2022-11-01 23:00:00
7824,2022,11,2,0,109.16666666666667,97,124,2022-11-02 00:00:00
7825,2022,11,2,1,97.5,83,110,2022-11-02 01:00:00
7826,2022,11,2,2,99.16666666666667,95,107,2022-11-02 02:00:00
7827,2022,11,2,3,98.16666666666667,91,108,2022-11-02 03:00:00
7828,2022,11,2,4,99.5,92,106,2022-11-02 04:00:00
7829,2022,11,2,5,119.0,98,133,2022-11-02 05:00:00
7830,2022,11,2,6,122.0,112,135,2022-11-02 06:00:00
7831,2022,11,2,7,118.83333333333333,108,132,2022-11-02 07:00:00
7832,2022,11,2,8,96.83333333333333,81,115,2022-11-02 08:00:00
7833,2022,11,2,9,88.0,78,99,2022-11-02 09:00:00
7834,2022,11,2,10,100.0,92,105,2022-11-02 10:00:00
7835,2022,11,2,11,101.66666666666667,94,111,2022-11-02 11:00:00
7836,2022,11,2,12,101.0,97,105,2022-11-02 12:00:00
7837,2022,11,2,13,89.16666666666667,79,100,2022-11-02 13:00:00
7838,2022,11,2,14,93.25,87,102,2022-11-02 14:00:00
7839,2022,11,2,15,84.16666666666667,79,90,2022-11-02 15:00:00
7840,2022,11,2,16,82.33333333333333,76,87,2022-11-02 16:00:00
7841,2022,11,2,17,76.5,66,85,2022-11-02 17:00:00
7842,2022,11,2,18,75.5,71,80,2022-11-02 18:00:00
7843,2022,11,2,19,74.66666666666667,69,80,2022-11-02 19:00:00
7844,2022,11,2,20,70.5,64,75,2022-11-02 20:00:00
7845,2022,11,2,21,74.66666666666667,66,91,2022-11-02 21:00:00
7846,2022,11,2,22,84.33333333333333,78,93,2022-11-02 22:00:00
7847,2022,11,2,23,97.0,84,110,2022-11-02 23:00:00
7848,2022,11,3,0,87.5,80,95,2022-11-03 00:00:00
7849,2022,11,3,1,86.6,80,91,2022-11-03 01:00:00
7850,2022,11,3,2,87.2,80,98,2022-11-03 02:00:00
7851,2022,11,3,3,86.0,80,91,2022-11-03 03:00:00
7852,2022,11,3,4,78.8,59,94,2022-11-03 04:00:00
7853,2022,11,3,5,97.8,90,114,2022-11-03 05:00:00
7854,2022,11,3,6,110.4,67,139,2022-11-03 06:00:00
7855,2022,11,3,7,122.16666666666667,116,130,2022-11-03 07:00:00
7856,2022,11,3,8,120.83333333333333,115,129,2022-11-03 08:00:00
7857,2022,11,3,9,112.66666666666667,59,145,2022-11-03 09:00:00
7858,2022,11,3,10,88.5,56,121,2022-11-03 10:00:00
7859,2022,11,3,11,115.2,109,123,2022-11-03 11:00:00
7860,2022,11,3,12,106.5,101,112,2022-11-03 12:00:00
7861,2022,11,3,13,104.25,103,106,2022-11-03 13:00:00
7862,2022,11,3,14,95.5,92,99,2022-11-03 14:00:00
7863,2022,11,3,22,105.5,97,114,2022-11-03 22:00:00
7864,2022,11,3,23,90.16666666666667,80,105,2022-11-03 23:00:00
7865,2022,11,4,0,89.4,81,97,2022-11-04 00:00:00
7866,2022,11,4,1,82.16666666666667,79,87,2022-11-04 01:00:00
7867,2022,11,4,2,93.16666666666667,85,107,2022-11-04 02:00:00
7868,2022,11,4,3,109.25,102,119,2022-11-04 03:00:00
7869,2022,11,4,4,102.0,92,112,2022-11-04 04:00:00
7870,2022,11,4,5,99.0,98,101,2022-11-04 05:00:00
7871,2022,11,4,6,98.5,93,103,2022-11-04 06:00:00
7872,2022,11,4,7,97.0,89,108,2022-11-04 07:00:00
7873,2022,11,4,8,91.0,83,98,2022-11-04 08:00:00
7874,2022,11,4,9,86.6,61,100,2022-11-04 09:00:00
7875,2022,11,4,10,89.4,87,93,2022-11-04 10:00:00
7876,2022,11,4,11,83.0,72,93,2022-11-04 11:00:00
7877,2022,11,4,12,88.8,83,100,2022-11-04 12:00:00
7878,2022,11,4,13,84.2,83,86,2022-11-04 13:00:00
7879,2022,11,4,14,91.33333333333333,78,111,2022-11-04 14:00:00
7880,2022,11,4,15,83.0,77,90,2022-11-04 15:00:00
7881,2022,11,4,16,66.0,60,70,2022-11-04 16:00:00
7882,2022,11,4,17,65.0,64,66,2022-11-04 17:00:00
7883,2022,11,4,18,68.5,65,73,2022-11-04 18:00:00
7884,2022,11,4,19,65.33333333333333,62,70,2022-11-04 19:00:00
7885,2022,11,4,20,68.5,61,85,2022-11-04 20:00:00
7886,2022,11,4,21,66.5,62,73,2022-11-04 21:00:00
7887,2022,11,4,22,74.0,63,96,2022-11-04 22:00:00
7888,2022,11,4,23,64.0,55,76,2022-11-04 23:00:00
7889,2022,11,5,0,90.66666666666667,86,95,2022-11-05 00:00:00
7890,2022,11,5,1,88.4,66,105,2022-11-05 01:00:00
7891,2022,11,5,2,103.33333333333333,89,118,2022-11-05 02:00:00
7892,2022,11,5,3,87.66666666666667,81,98,2022-11-05 03:00:00
7893,2022,11,5,4,96.75,92,101,2022-11-05 04:00:00
7894,2022,11,5,5,93.5,79,108,2022-11-05 05:00:00
7895,2022,11,6,3,101.0,101,101,2022-11-06 03:00:00
7896,2022,11,6,4,94.0,83,105,2022-11-06 04:00:00
7897,2022,11,6,5,102.75,101,106,2022-11-06 05:00:00
7898,2022,11,6,6,99.5,88,117,2022-11-06 06:00:00
7899,2022,11,6,7,86.5,68,105,2022-11-06 07:00:00
7900,2022,11,6,8,95.33333333333333,66,113,2022-11-06 08:00:00
7901,2022,11,6,9,95.4,84,104,2022-11-06 09:00:00
7902,2022,11,6,10,97.6,94,102,2022-11-06 10:00:00
7903,2022,11,6,11,89.75,53,104,2022-11-06 11:00:00
7904,2022,11,6,12,100.0,100,100,2022-11-06 12:00:00
7905,2022,11,6,14,87.25,86,89,2022-11-06 14:00:00
7906,2022,11,6,15,83.83333333333333,75,91,2022-11-06 15:00:00
7907,2022,11,6,16,79.16666666666667,76,82,2022-11-06 16:00:00
7908,2022,11,6,17,81.5,77,92,2022-11-06 17:00:00
7909,2022,11,6,18,72.83333333333333,67,85,2022-11-06 18:00:00
7910,2022,11,6,19,73.16666666666667,70,76,2022-11-06 19:00:00
7911,2022,11,6,20,70.66666666666667,59,76,2022-11-06 20:00:00
7912,2022,11,6,21,75.0,67,85,2022-11-06 21:00:00
7913,2022,11,6,22,75.33333333333333,72,79,2022-11-06 22:00:00
7914,2022,11,6,23,109.33333333333333,100,125,2022-11-06 23:00:00
7915,2022,11,7,0,93.0,76,111,2022-11-07 00:00:00
7916,2022,11,7,1,89.4,79,100,2022-11-07 01:00:00
7917,2022,11,7,2,91.8,87,94,2022-11-07 02:00:00
7918,2022,11,7,3,105.25,98,112,2022-11-07 03:00:00
7919,2022,11,7,4,114.0,102,129,2022-11-07 04:00:00
7920,2022,11,7,5,105.33333333333333,102,108,2022-11-07 05:00:00
7921,2022,11,7,6,109.0,104,114,2022-11-07 06:00:00
7922,2022,11,7,7,103.4,81,123,2022-11-07 07:00:00
7923,2022,11,7,8,102.5,94,106,2022-11-07 08:00:00
7924,2022,11,7,9,94.33333333333333,91,99,2022-11-07 09:00:00
7925,2022,11,7,10,88.0,64,102,2022-11-07 10:00:00
7926,2022,11,7,11,92.0,92,92,2022-11-07 11:00:00
7927,2022,11,7,12,94.0,89,105,2022-11-07 12:00:00
7928,2022,11,7,13,75.5,64,87,2022-11-07 13:00:00
7929,2022,11,7,14,99.4,89,107,2022-11-07 14:00:00
7930,2022,11,7,15,87.16666666666667,85,90,2022-11-07 15:00:00
7931,2022,11,7,16,81.66666666666667,76,91,2022-11-07 16:00:00
7932,2022,11,7,17,81.66666666666667,76,89,2022-11-07 17:00:00
7933,2022,11,7,18,70.83333333333333,69,73,2022-11-07 18:00:00
7934,2022,11,7,19,76.16666666666667,73,86,2022-11-07 19:00:00
7935,2022,11,7,20,71.0,63,76,2022-11-07 20:00:00
7936,2022,11,7,21,86.0,86,86,2022-11-07 21:00:00
7937,2022,11,8,0,93.0,87,99,2022-11-08 00:00:00
7938,2022,11,8,1,89.75,86,94,2022-11-08 01:00:00
7939,2022,11,8,2,83.0,80,85,2022-11-08 02:00:00
7940,2022,11,8,3,111.0,100,122,2022-11-08 03:00:00
7941,2022,11,8,4,104.0,100,108,2022-11-08 04:00:00
7942,2022,11,8,5,104.83333333333333,99,111,2022-11-08 05:00:00
7943,2022,11,8,6,103.5,100,110,2022-11-08 06:00:00
7944,2022,11,8,7,102.0,100,104,2022-11-08 07:00:00
7945,2022,11,8,8,97.8,94,101,2022-11-08 08:00:00
7946,2022,11,8,9,106.5,94,119,2022-11-08 09:00:00
7947,2022,11,8,15,82.0,78,90,2022-11-08 15:00:00
7948,2022,11,8,16,79.16666666666667,75,83,2022-11-08 16:00:00
7949,2022,11,8,17,79.16666666666667,75,85,2022-11-08 17:00:00
7950,2022,11,8,18,72.33333333333333,70,77,2022-11-08 18:00:00
7951,2022,11,8,19,70.33333333333333,59,74,2022-11-08 19:00:00
7952,2022,11,8,20,68.66666666666667,66,71,2022-11-08 20:00:00
7953,2022,11,8,21,74.33333333333333,68,83,2022-11-08 21:00:00
7954,2022,11,8,22,85.0,85,85,2022-11-08 22:00:00
7955,2022,11,8,23,105.0,102,108,2022-11-08 23:00:00
7956,2022,11,9,0,92.0,84,99,2022-11-09 00:00:00
7957,2022,11,9,1,80.5,63,92,2022-11-09 01:00:00
7958,2022,11,9,2,87.6,79,104,2022-11-09 02:00:00
7959,2022,11,9,3,113.75,111,117,2022-11-09 03:00:00
7960,2022,11,9,4,103.66666666666667,100,108,2022-11-09 04:00:00
7961,2022,11,9,5,130.0,123,140,2022-11-09 05:00:00
7962,2022,11,9,6,103.6,99,108,2022-11-09 06:00:00
7963,2022,11,9,7,100.0,97,106,2022-11-09 07:00:00
7964,2022,11,9,8,87.0,80,94,2022-11-09 08:00:00
7965,2022,11,9,9,89.0,85,93,2022-11-09 09:00:00
7966,2022,11,9,10,88.25,81,92,2022-11-09 10:00:00
7967,2022,11,9,11,95.5,90,100,2022-11-09 11:00:00
7968,2022,11,9,12,85.0,75,91,2022-11-09 12:00:00
7969,2022,11,9,13,85.2,83,88,2022-11-09 13:00:00
7970,2022,11,9,14,80.4,75,88,2022-11-09 14:00:00
7971,2022,11,9,15,73.66666666666667,68,82,2022-11-09 15:00:00
7972,2022,11,9,16,75.0,68,80,2022-11-09 16:00:00
7973,2022,11,9,17,74.83333333333333,68,79,2022-11-09 17:00:00
7974,2022,11,9,18,74.0,68,78,2022-11-09 18:00:00
7975,2022,11,9,19,67.33333333333333,64,75,2022-11-09 19:00:00
7976,2022,11,9,20,77.2,73,81,2022-11-09 20:00:00
7977,2022,11,9,21,74.5,67,97,2022-11-09 21:00:00
7978,2022,11,9,22,76.5,76,77,2022-11-09 22:00:00
7979,2022,11,9,23,110.25,98,122,2022-11-09 23:00:00
7980,2022,11,10,0,100.0,76,133,2022-11-10 00:00:00
7981,2022,11,10,1,89.5,83,97,2022-11-10 01:00:00
7982,2022,11,10,2,81.8,71,90,2022-11-10 02:00:00
7983,2022,11,10,3,85.0,79,92,2022-11-10 03:00:00
7984,2022,11,10,4,93.25,86,104,2022-11-10 04:00:00
7985,2022,11,10,5,90.66666666666667,86,93,2022-11-10 05:00:00
7986,2022,11,10,6,125.5,114,131,2022-11-10 06:00:00
7987,2022,11,10,7,121.16666666666667,112,128,2022-11-10 07:00:00
7988,2022,11,10,8,118.2,113,133,2022-11-10 08:00:00
7989,2022,11,10,9,122.0,117,127,2022-11-10 09:00:00
7990,2022,11,10,10,87.75,52,119,2022-11-10 10:00:00
7991,2022,11,10,11,109.0,103,116,2022-11-10 11:00:00
7992,2022,11,10,12,101.25,93,107,2022-11-10 12:00:00
7993,2022,11,10,13,83.33333333333333,77,88,2022-11-10 13:00:00
7994,2022,11,10,14,88.66666666666667,59,100,2022-11-10 14:00:00
7995,2022,11,10,15,91.25,84,98,2022-11-10 15:00:00
7996,2022,11,10,16,79.0,79,79,2022-11-10 16:00:00
7997,2022,11,11,0,178.0,178,178,2022-11-11 00:00:00
7998,2022,11,11,2,101.33333333333333,95,106,2022-11-11 02:00:00
7999,2022,11,11,3,90.8,88,95,2022-11-11 03:00:00
8000,2022,11,11,4,87.6,66,97,2022-11-11 04:00:00
8001,2022,11,11,5,91.0,87,94,2022-11-11 05:00:00
8002,2022,11,11,6,99.4,91,105,2022-11-11 06:00:00
8003,2022,11,11,7,100.4,95,106,2022-11-11 07:00:00
8004,2022,11,11,9,129.5,122,137,2022-11-11 09:00:00
8005,2022,11,11,10,97.5,61,113,2022-11-11 10:00:00
8006,2022,11,11,11,115.33333333333333,113,117,2022-11-11 11:00:00
8007,2022,11,11,12,120.66666666666667,118,122,2022-11-11 12:00:00
8008,2022,11,11,13,114.75,109,120,2022-11-11 13:00:00
8009,2022,11,11,14,98.25,93,101,2022-11-11 14:00:00
8010,2022,11,11,15,86.4,82,93,2022-11-11 15:00:00
8011,2022,11,11,16,88.83333333333333,85,92,2022-11-11 16:00:00
8012,2022,11,11,17,95.2,90,100,2022-11-11 17:00:00
8013,2022,11,11,18,86.83333333333333,69,106,2022-11-11 18:00:00
8014,2022,11,11,19,84.5,74,91,2022-11-11 19:00:00
8015,2022,11,11,20,71.5,64,79,2022-11-11 20:00:00
8016,2022,11,11,21,70.5,65,82,2022-11-11 21:00:00
8017,2022,11,11,22,72.8,69,78,2022-11-11 22:00:00
8018,2022,11,11,23,76.5,72,86,2022-11-11 23:00:00
8019,2022,11,12,0,66.66666666666667,61,73,2022-11-12 00:00:00
8020,2022,11,12,1,77.66666666666667,73,82,2022-11-12 01:00:00
8021,2022,11,12,5,115.5,105,142,2022-11-12 05:00:00
8022,2022,11,12,6,112.0,104,121,2022-11-12 06:00:00
8023,2022,11,12,7,109.0,106,113,2022-11-12 07:00:00
8024,2022,11,12,8,91.0,59,114,2022-11-12 08:00:00
8025,2022,11,12,9,110.0,110,110,2022-11-12 09:00:00
8026,2022,11,12,10,98.16666666666667,72,110,2022-11-12 10:00:00
8027,2022,11,12,11,97.2,88,108,2022-11-12 11:00:00
8028,2022,11,12,12,84.5,52,101,2022-11-12 12:00:00
8029,2022,11,12,13,92.8,90,98,2022-11-12 13:00:00
8030,2022,11,12,14,83.0,62,93,2022-11-12 14:00:00
8031,2022,11,12,15,79.0,75,84,2022-11-12 15:00:00
8032,2022,11,12,16,86.83333333333333,76,96,2022-11-12 16:00:00
8033,2022,11,13,0,92.33333333333333,83,97,2022-11-13 00:00:00
8034,2022,11,13,1,91.0,81,105,2022-11-13 01:00:00
8035,2022,11,13,2,91.66666666666667,84,105,2022-11-13 02:00:00
8036,2022,11,13,3,86.8,55,180,2022-11-13 03:00:00
8037,2022,11,13,4,72.33333333333333,60,82,2022-11-13 04:00:00
8038,2022,11,13,5,92.66666666666667,80,100,2022-11-13 05:00:00
8039,2022,11,13,6,86.8,80,94,2022-11-13 06:00:00
8040,2022,11,13,7,84.83333333333333,77,103,2022-11-13 07:00:00
8041,2022,11,13,8,82.0,77,86,2022-11-13 08:00:00
8042,2022,11,13,9,84.16666666666667,63,99,2022-11-13 09:00:00
8043,2022,11,13,10,88.0,87,90,2022-11-13 10:00:00
8044,2022,11,13,11,89.0,86,91,2022-11-13 11:00:00
8045,2022,11,13,12,83.66666666666667,66,98,2022-11-13 12:00:00
8046,2022,11,13,13,88.5,88,89,2022-11-13 13:00:00
8047,2022,11,13,15,90.0,85,93,2022-11-13 15:00:00
8048,2022,11,13,16,85.16666666666667,76,93,2022-11-13 16:00:00
8049,2022,11,13,17,70.33333333333333,66,79,2022-11-13 17:00:00
8050,2022,11,13,18,72.5,66,80,2022-11-13 18:00:00
8051,2022,11,13,19,70.0,65,83,2022-11-13 19:00:00
8052,2022,11,13,20,69.16666666666667,62,81,2022-11-13 20:00:00
8053,2022,11,13,21,64.16666666666667,57,75,2022-11-13 21:00:00
8054,2022,11,13,22,78.75,72,87,2022-11-13 22:00:00
8055,2022,11,13,23,107.0,94,120,2022-11-13 23:00:00
8056,2022,11,14,0,95.4,89,106,2022-11-14 00:00:00
8057,2022,11,14,1,93.25,82,101,2022-11-14 01:00:00
8058,2022,11,14,2,89.25,86,93,2022-11-14 02:00:00
8059,2022,11,14,3,107.75,98,115,2022-11-14 03:00:00
8060,2022,11,14,4,110.6,103,122,2022-11-14 04:00:00
8061,2022,11,14,5,102.83333333333333,95,110,2022-11-14 05:00:00
8062,2022,11,14,6,105.0,99,112,2022-11-14 06:00:00
8063,2022,11,14,7,88.0,60,104,2022-11-14 07:00:00
8064,2022,11,14,8,103.5,99,106,2022-11-14 08:00:00
8065,2022,11,14,9,95.33333333333333,79,105,2022-11-14 09:00:00
8066,2022,11,14,10,74.66666666666667,52,107,2022-11-14 10:00:00
8067,2022,11,14,11,105.75,79,117,2022-11-14 11:00:00
8068,2022,11,14,12,121.0,120,122,2022-11-14 12:00:00
8069,2022,11,14,13,114.5,101,127,2022-11-14 13:00:00
8070,2022,11,14,14,98.0,98,98,2022-11-14 14:00:00
8071,2022,11,14,16,90.2,89,92,2022-11-14 16:00:00
8072,2022,11,14,17,92.33333333333333,89,99,2022-11-14 17:00:00
8073,2022,11,14,18,82.0,77,89,2022-11-14 18:00:00
8074,2022,11,14,19,79.0,76,85,2022-11-14 19:00:00
8075,2022,11,14,20,80.0,75,86,2022-11-14 20:00:00
8076,2022,11,14,21,80.66666666666667,77,84,2022-11-14 21:00:00
8077,2022,11,14,22,84.75,76,88,2022-11-14 22:00:00
8078,2022,11,14,23,103.0,103,103,2022-11-14 23:00:00
8079,2022,11,15,0,92.0,85,105,2022-11-15 00:00:00
8080,2022,11,15,1,95.16666666666667,91,101,2022-11-15 01:00:00
8081,2022,11,15,2,87.5,85,89,2022-11-15 02:00:00
8082,2022,11,15,3,109.8,84,143,2022-11-15 03:00:00
8083,2022,11,15,4,106.66666666666667,98,117,2022-11-15 04:00:00
8084,2022,11,15,5,100.0,56,116,2022-11-15 05:00:00
8085,2022,11,15,6,110.0,106,115,2022-11-15 06:00:00
8086,2022,11,15,7,86.0,62,110,2022-11-15 07:00:00
8087,2022,11,15,8,118.0,116,120,2022-11-15 08:00:00
8088,2022,11,15,9,112.66666666666667,106,116,2022-11-15 09:00:00
